Time (h),Temperature1 (degC), Temperature2 (degC), Temperature3 (degC), Temperature4 (degC), Temperature5 (degC), Temperature6 (degC), Temperature7 (degC), Temperature8 (degC), Temperature9 (degC), Temperature10 (degC), Temperature11 (degC), Temperature12 (degC), Temperature13 (degC), 
10,10.623295203252496,11.657071415335338,12.420737063481681,11.03155523674178,12.140254605051496,11.357326594248036,10.1910345166134,9.787664912587218,16.250787321722044,12.69049258652268,13.33994246698586,13.708098959541303,10.981499928464757,11.645968112228104
11,10.822527973805506,11.876912712426076,12.699262714131692,11.262819591777316,12.411079620618864,11.58609397399158,10.37449740719211,9.951790685285573,16.551629447278458,12.980049559687359,13.65257189393293,14.015172046976659,11.197846491816392,11.869496682847284
12,11.021760744358403,12.096754009516815,12.977788364781702,11.494083946812907,12.681904636186232,11.814861353735125,10.557960297770762,10.115916457983928,16.852471572834872,13.269606532851924,13.965201320879999,14.322245134412015,11.414193055167914,12.093025253466465
13,11.220993514911413,12.316595306607553,13.256314015431656,11.725348301848385,12.9527296517536,12.04362873347867,10.741423188349472,10.280042230682227,17.15331369839123,13.559163506016603,14.277830747827068,14.629318221847427,11.630539618519492,12.316553824085645
14,11.42022628546431,12.536436603698235,13.53483966608161,11.956612656883976,13.223554667320968,12.272396113222214,10.924886078928068,10.444168003380582,17.454155823947644,13.848720479181225,14.59046017477408,14.936391309282783,11.84688618187107,12.540082394704825
15,11.528618758370897,12.639046348738361,13.677540644088879,12.096987500919624,13.372951034361051,12.408961674508816,11.038579866921168,10.551273180556507,17.605561287487035,14.00592789617366,14.7424460204262,15.090068364067577,11.962155372815118,12.644413744894564
16,11.618234421200214,12.717424176392228,13.79216648200861,12.218575362412537,13.49724793860321,12.526468997559732,11.137852288819545,10.646592124966276,17.726077994670845,14.135778484264847,14.861226624635265,15.212038255332232,12.056531736743295,12.724106871435481
17,11.707850084029474,12.795802004045981,13.906792319928343,12.34016322390545,13.62154484284531,12.643976320610648,11.237124710717865,10.741911069375988,17.846594701854656,14.265629072355978,14.980007228844272,15.334008146596886,12.150908100671472,12.803799997976341
18,11.79746574685879,12.874179831699792,14.021418157848075,12.461751085398362,13.745841747087468,12.761483643661563,11.336397132616241,10.8372300137857,17.96711140903841,14.395479660447165,15.098787833053336,15.455978037861541,12.245284464599592,12.883493124517258
19,11.887081409688108,12.952557659353545,14.13604399576775,12.583338946891274,13.870138651329569,12.878990966712479,11.435669554514561,10.932548958195412,18.08762811622222,14.525330248538296,15.217568437262344,15.577947929126253,12.339660828527713,12.963186251058119
20,11.976697072517425,13.030935487007412,14.250669833687425,12.704926808384243,13.99443555557167,12.996498289763394,11.534941976412938,11.027867902605124,18.208144823405974,14.655180836629427,15.336349041471351,15.699917820390908,12.434037192455946,13.042879377598979
21,12.066312735346742,13.109313314661222,14.365295671607214,12.826514669877099,14.118732459813828,13.11400561281431,11.634214398311258,11.123186847014836,18.328661530589784,14.785031424720557,15.455129645680415,15.82188771165562,12.528413556384066,13.122572504139896
22,12.155928398176059,13.187691142314975,14.47992150952689,12.948102531370012,14.243029364055928,13.231512935865226,11.733486820209578,11.218505791424548,18.449178237773538,14.914882012811802,15.57391024988948,15.943857602920332,12.622789920312186,13.202265630680756
23,12.245544061005376,13.266068969968785,14.594547347446564,13.06969039286298,14.367326268298086,13.349020258916198,11.832759242107954,11.31382473583426,18.569694944957348,15.044732600902933,15.692690854098487,16.065827494184987,12.717166284240363,13.281958757221616
24,12.335159723834693,13.344446797622595,14.709173185366296,13.191278254355893,14.491623172540187,13.466527581967057,11.932031664006331,11.409143680244028,18.69021165214116,15.174583188994063,15.811471458307494,16.18779738544964,12.81154264816854,13.361651883762534
25,12.424775386663953,13.422824625276405,14.823799023286028,13.312866115848806,14.615920076782288,13.58403490501803,12.031304085904651,11.504462624653684,18.810728359324912,15.304433777085194,15.930252062516558,16.309767276714297,12.90591901209666,13.441345010303394
26,12.51439104949327,13.501202452930158,14.93842486120576,13.434453977341718,14.740216981024446,13.701542228068945,12.130576507803028,11.599781569063396,18.931245066508723,15.434284365176381,16.049032666725566,16.43173716797901,13.00029537602478,13.52103813684431
27,12.604006712322587,13.579580280583968,15.053050699125436,13.55604183883463,14.864513885266547,13.81904955111986,12.229848929701348,11.695100513473164,19.051761773692476,15.564134953267569,16.16781327093463,16.553707059243663,13.094671739952958,13.600731263385171
28,12.693622375151904,13.657958108237779,15.16767653704511,13.677629700327543,14.988810789508705,13.936556874170776,12.329121351599724,11.790419457882876,19.17227848087623,15.6939855413587,16.286593875143637,16.675676950508375,13.189048103881134,13.680424389926031
29,12.767495281472577,13.72257519433748,15.25731261466558,13.775296561237724,15.084577359625541,14.031455267008766,12.410344518251122,11.867348390952714,19.26941787386403,15.79514887123537,16.37801718328393,16.769865982846568,13.264984995927136,13.746201847177701
30,12.828268863359256,13.775742162538677,15.32615506713438,13.853059096799939,15.156604243321055,14.10754108964619,12.47654915557797,11.928975256385684,19.347105335235938,15.872441940381634,16.44667687333424,16.8409389564477,13.325578664920386,13.8004002733594
31,12.889042445245877,13.828909130739873,15.394997519603237,13.930821632362097,15.22863112701657,14.183626912283614,12.542753792904762,11.990602121818597,19.42479279660779,15.949735009527899,16.515336563384608,16.912011930048777,13.386172333913635,13.854598699541157
32,12.9498160271325,13.88207609894107,15.46383997207215,14.008584167924312,15.30065801071214,14.259712734921152,12.60895843023161,12.05222898725151,19.50248025797964,16.027028078674107,16.58399625343486,16.983084903649853,13.446766002906884,13.908797125722913
33,13.01058960901912,13.93524306714221,15.532682424541008,14.086346703486527,15.372684894407655,14.335798557558576,12.675163067558401,12.11385585268448,19.580167719351493,16.10432114782037,16.65265594348523,17.054157877250987,13.507359671900133,13.962995551904669
34,13.071363190905743,13.988410035343463,15.601524877009865,14.164109239048685,15.444711778103226,14.411884380196,12.74136770488525,12.175482718117394,19.657855180723345,16.18161421696658,16.721315633535482,17.12523085085212,13.567953340893325,14.017193978086425
35,13.132136772792421,14.04157700354466,15.670367329478722,14.2418717746109,15.516738661798797,14.48797020283348,12.807572342212097,12.237109583550364,19.735542642095254,16.258907286112844,16.78997532358585,17.196303824453196,13.628547009886574,14.071392404268124
36,13.192910354679043,14.0947439717458,15.73920978194758,14.319634310173114,15.588765545494311,14.564056025470961,12.873776979538889,12.298736448983277,19.81323010346705,16.336200355259052,16.858635013636103,17.267376798054272,13.68914067887988,14.12559083044988
37,13.253683936565665,14.147910939946996,15.808052234416493,14.397396845735273,15.660792429189883,14.640141848108385,12.939981616865737,12.36036331441619,19.890917564838958,16.413493424405317,16.92729470368647,17.338449771655405,13.749734347873073,14.17978925663158
38,13.314457518452286,14.201077908148193,15.87689468688535,14.475159381297487,15.732819312885397,14.716227670745866,13.006186254192585,12.421990179849104,19.96860502621081,16.490786493551525,16.99595439373678,17.40952274525648,13.810328016866322,14.233987682813336
39,13.375231100338908,14.254244876349333,15.945737139354208,14.552921916859702,15.804846196580968,14.792313493383347,13.072390891519376,12.483617045282017,20.04629248758266,16.56807956269779,17.06461408378709,17.480595718857614,13.870921685859571,14.288186108995092
40,13.43600468222553,14.307411844550586,16.014579591823065,14.63068445242186,15.876873080276539,14.86839931602077,13.138595528846224,12.54524391071493,20.123979948954513,16.645372631843998,17.133273773837402,17.55166869245869,13.93151535485282,14.342384535176848
41,13.496778264112208,14.360578812751783,16.083422044291922,14.708446987984075,15.948899963972053,14.944485138658251,13.204800166173072,12.6068707761479,20.201667410326365,16.722665700990262,17.201933463887713,17.622741666059824,13.992109023846012,14.396582961358604
42,13.55755184599883,14.41374578095298,16.15226449676078,14.78620952354629,16.020926847667567,15.020570961295732,13.271004803499864,12.668497641580814,20.279354871698274,16.799958770136527,17.270593153938023,17.6938146396609,14.052702692839262,14.45078138754036
43,13.611853737253455,14.461496763468404,16.212218596190553,14.854509921586498,16.083958613225548,15.08741677848542,13.32948697864839,12.723674642966216,20.34287356977825,16.8669286215939,17.330156928519045,17.755451298469836,14.106590582731712,14.499266014239481
44,13.648015118271587,14.494066435664934,16.24725814570445,14.896287419763837,16.121776560334467,15.128362344420395,13.36632266107,12.760772315250335,20.366676433132625,16.90496191739561,17.364224344101444,17.790637439969203,14.141681799337448,14.531734541916421
45,13.68417649928972,14.526636107861407,16.282297695218347,14.93806491794112,16.159594507443387,15.169307910355315,13.403158343491555,12.797869987534398,20.390479296487115,16.942995213197378,17.3982917596839,17.825823581468683,14.17677301594324,14.564203069593361
46,13.720337880307852,14.559205780057937,16.317337244732187,14.979842416118402,16.19741245455225,15.21025347629029,13.439994025913052,12.834967659818517,20.41428215984149,16.98102850899909,17.432359175266356,17.861009722968106,14.211864232548976,14.596671597270358
47,13.756499261325928,14.59177545225441,16.352376794246084,15.02161991429574,16.235230401661227,15.251199042225323,13.476829708334662,12.87206533210258,20.438085023195924,17.019061804800856,17.46642659084887,17.896195864467586,14.246955449154711,14.629140124947298
48,13.79266064234406,14.624345124450883,16.38741634375998,15.063397412473023,16.27304834877009,15.2921446081603,13.513665390756216,12.909163004386699,20.461887886550358,17.057095100602623,17.500494006431325,17.931382005966952,14.282046665760447,14.661608652624238
49,13.828822023362193,14.656914796647413,16.42245589327382,15.105174910650305,16.31086629587901,15.333090174095275,13.55050107317777,12.94626067667076,20.48569074990479,17.095128396404334,17.53456142201378,17.966568147466376,14.317137882366183,14.694077180301178
50,13.864983404380325,14.689484468843887,16.457495442787717,15.146952408827588,16.34868424298793,15.374035740030195,13.587336755599324,12.983358348954823,20.509493613259224,17.1331616922061,17.568628837596236,18.001754288965856,14.352229098971918,14.726545707978119
51,13.901144785398401,14.72205414104036,16.492534992301557,15.18872990700487,16.38650219009679,15.414981305965227,13.624172438020878,13.020456021238942,20.5332964766136,17.171194988007812,17.602696253178635,18.03694043046528,14.387320315577654,14.759014235655059
52,13.937306166416533,14.754623813236833,16.527574541815454,15.230507405182209,16.42432013720571,15.455926871900203,13.661008120442432,13.057553693523005,20.557099339968033,17.20922828380958,17.63676366876109,18.07212657196476,14.422411532183446,14.791482763331999
53,13.973467547434666,14.787193485433306,16.56261409132935,15.272284903359491,16.46213808431463,15.49687243783518,13.697843802864043,13.094651365807067,20.580902203322466,17.247261579611347,17.670831084343547,18.107312713464125,14.457502748789182,14.823951291008939
54,14.009628928452798,14.819763157629836,16.59765364084319,15.314062401536773,16.499956031423494,15.537818003770155,13.73467948528554,13.131749038091186,20.6047050666769,17.285294875413058,17.704898499926003,18.14249885496355,14.492593965394917,14.856419818685879
55,14.045790309470874,14.85233282982631,16.632693190357088,15.355839899714056,16.537773978532414,15.578763569705075,13.771515167707093,13.168846710375249,20.628507930031276,17.323328171214825,17.73896591550846,18.17768499646303,14.527685182000596,14.888888346362819
56,14.081951690489007,14.88490250202284,16.667732739870985,15.397617397891338,16.575591925641334,15.619709135640107,13.808350850128704,13.205944382659368,20.652310793385766,17.361361467016593,17.773033331090915,18.212871137962452,14.562776398606388,14.921356874039759
57,14.118113071507139,14.917472174219313,16.702772289384882,15.439394896068677,16.613409872750253,15.660654701575083,13.845186532550201,13.24304205494343,20.6761136567402,17.39939476281836,17.80710074667337,18.248057279461875,14.597867615212124,14.9538254017167
58,14.154274452525271,14.950041846415786,16.737811838898722,15.48117239424596,16.651227819859116,15.70160026751006,13.882022214971812,13.28013972722755,20.699916520094575,17.43742805862007,17.84116816225577,18.2832434209613,14.63295883181786,14.986293929393696
59,14.190435833543404,14.982611518612316,16.772851388412562,15.522949892423242,16.689045766968036,15.742545833445035,13.918857897393366,13.317237399511612,20.72371938344901,17.475461354421782,17.875235577838225,18.31842956246078,14.668050048423595,15.018762457070636
60,14.22659721456148,15.01518119080879,16.80789093792646,15.564727390600524,16.726863714076956,15.783491399380011,13.95569357981492,13.354335071795674,20.74752224680344,17.51349465022355,17.90930299342068,18.3536157039602,14.70314126502933,15.051230984747576
61,14.262758595579612,15.047750863005263,16.842930487440356,15.606504888777806,16.76468166118582,15.824436965314987,13.992529262236474,13.391432744079736,20.771325110157875,17.551527946025317,17.943370409003137,18.388801845459625,14.738232481635066,15.083699512424516
62,14.298919976597745,15.080320535201793,16.877970036954252,15.648282386955088,16.802499608294738,15.865382531249963,14.029364944658028,13.428530416363856,20.79512797351225,17.589561241827084,17.977437824585593,18.423987986959048,14.773323698240858,15.116168040101456
63,14.335081357615877,15.112890207398266,16.913009586468092,15.690059885132428,16.840317555403658,15.90632809718494,14.066200627079581,13.465628088647918,20.818930836866684,17.627594537628795,18.01150524016805,18.45917412845847,14.808414914846594,15.148636567778397
64,14.371242738633953,15.145459879594796,16.948049135981933,15.73183738330971,16.878135502512578,15.947273663119915,14.103036309501135,13.502725760932037,20.842733700221174,17.665627833430563,18.04557265575056,18.49436026995795,14.84350613145233,15.181105095455337
65,14.407404119652085,15.17802955179127,16.983088685495886,15.773614881487049,16.915953449621497,15.988219229054891,14.13987199192269,13.5398234332161,20.86653656357555,17.703661129232273,18.079640071333017,18.529546411457375,14.878597348058065,15.213573623132277
66,14.443565500670218,15.210599223987742,17.018128235009726,15.815392379664331,16.95377139673036,16.029164794989867,14.176707674344243,13.576921105500219,20.890339426929984,17.74169442503404,18.113707486915416,18.564732552956798,14.9136885646638,15.246042150809217
67,14.47972688168835,15.243168896184272,17.053167784523566,15.857169877841557,16.99158934383928,16.070110360924843,14.213543356765854,13.614018777784281,20.914142290284417,17.779727720835808,18.147774902497872,18.59991869445622,14.948779781269536,15.278510678486157
68,14.515888262706426,15.275738568380746,17.088207334037463,15.898947376018896,17.0294072909482,16.11105592685982,14.25037903918735,13.651116450068344,20.93794515363885,17.81776101663752,18.181842318080328,18.635104835955644,14.983870997875272,15.310979206163097
69,14.552049643724558,15.308308240577219,17.12324688355136,15.940724874196178,17.067225238057063,16.152001492794795,14.287214721608962,13.688214122352406,20.961748016993226,17.855794312439286,18.215909733662784,18.670290977455124,15.018962214481064,15.343447733840037
70,14.58821102474269,15.340877912773692,17.158286433065257,15.98250237237346,17.105043185165982,16.19294705872977,14.324050404030515,13.725311794636468,20.98555088034766,17.893827608241054,18.24997714924524,18.705477118954548,15.0540534310868,15.375916261517034
71,14.624372405760823,15.373447584970165,17.193325982579097,16.0242798705508,17.142861132274902,16.233892624664747,14.36088608645207,13.762409466920587,21.009353743702093,17.931860904042765,18.284044564827695,18.74066326045397,15.089144647692535,15.408384789193974
72,14.65112899638774,15.39764677519264,17.21820982565862,16.052676958760742,17.167954659719953,16.261815572007265,14.386650361453064,13.789093797855003,21.028881372344927,17.957315393368958,18.30719212663115,18.764745667045588,15.114107673577394,15.432332818861482
73,14.673800761375674,15.418210375682975,17.238682694298404,16.075262472291968,17.187521531756147,16.284082345835884,14.407605941415454,13.811255254598166,21.046552118735576,17.977306472128532,18.325596818382735,18.784005337653355,15.134671676048242,15.452580101645935
74,14.69647252636355,15.438773976173309,17.25915556293819,16.097847985823194,17.207088403792284,16.306349119664446,14.428561521377901,13.833416711341329,21.06422286512617,17.99729755088805,18.344001510134262,18.80326500826112,15.155235678519148,15.472827384430445
75,14.719144291351427,15.459337576663643,17.279628431577976,16.120433499354363,17.22665527582842,16.32861589349301,14.449517101340348,13.855578168084548,21.08189361151682,18.017288629647624,18.36240620188579,18.82252467886883,15.175799680989996,15.493074667214898
76,14.741816056339303,15.47990117715392,17.30010130021776,16.143019012885645,17.246222147864614,16.350882667321628,14.470472681302795,13.877739624827711,21.099564357907468,18.03727970840714,18.380810893637374,18.841784349476598,15.196363683460902,15.513321949999295
77,14.76448782132718,15.50046477764431,17.320574168857547,16.165604526416814,17.26578901990075,16.37314944115019,14.491428261265185,13.899901081570931,21.11723510429806,18.0572707871666,18.39921558538896,18.861044020084307,15.21692768593175,15.533569232783805
78,14.787159586315056,15.521028378134588,17.341047037497333,16.18819003994804,17.285355891936945,16.39541621497881,14.512383841227631,13.922062538314094,21.13490585068871,18.077261865926175,18.417620277140486,18.880303690692074,15.237491688402656,15.553816515568258
79,14.80983135130299,15.541591978624922,17.361519906137175,16.210775553479266,17.30492276397308,16.41768298880737,14.533339421190078,13.944223995057257,21.152576597079303,18.097252944685692,18.436024968892013,18.899563361299784,15.258055690873505,15.57406379835271
80,14.832503116290809,15.562155579115256,17.381992774776904,16.23336106701049,17.32448963600922,16.43994976263599,14.554295001152525,13.966385451800477,21.170247343469953,18.117244023445267,18.45442966064354,18.91882303190755,15.27861969334441,15.594311081137164
81,14.855174881278742,15.58271917960559,17.40246564341669,16.255946580541718,17.344056508045412,16.462216536464553,14.575250581114972,13.98854690854364,21.187918089860545,18.137235102204784,18.472834352395125,18.93808270251526,15.299183695815259,15.614558363921617
82,14.877846646266619,15.603282780095867,17.422938512056476,16.278532094072887,17.36362338008155,16.484483310293115,14.596206161077419,14.01070836528686,21.205588836251195,18.1572261809643,18.491239044146653,18.957342373123026,15.319747698286164,15.63480564670607
83,14.900518411254495,15.623846380586258,17.44341138069626,16.30111760760417,17.383190252117686,16.506750084121734,14.617161741039865,14.03286982203008,21.223259582641788,18.177217259723818,18.50964373589818,18.976602043730736,15.340311700756956,15.655052929490523
84,14.923190176242372,15.644409981076535,17.463884249336047,16.32370312113534,17.40275712415388,16.529016857950296,14.638117321002255,14.055031278773185,21.240930329032437,18.197208338483392,18.528048427649765,18.995861714338503,15.360875703227862,15.675300212274976
85,14.945861941230248,15.66497358156687,17.48435711797589,16.346288634666564,17.422323996190016,16.551283631778915,14.659072900964759,14.077192735516405,21.25860107542303,18.21719941724291,18.546453119401292,19.015121384946212,15.38143970569871,15.695547495059486
86,14.968533706218182,15.685537182057203,17.504829986615675,16.36887414819779,17.44189086822621,16.573550405607477,14.680028480927149,14.099354192259568,21.27627182181368,18.237190496002427,18.56485781115282,19.03438105555398,15.402003708169616,15.71579477784394
87,14.991205471206001,15.706100782547537,17.525302855255404,16.391459661729016,17.461457740262404,16.59581717943604,14.700984060889596,14.121515649002788,21.293942568204272,18.257181574761944,18.583262502904404,19.05364072616169,15.422567710640465,15.736042060628392
88,15.013877236193935,15.726664383037814,17.54577572389519,16.41404517526024,17.481024612298484,16.61808395326466,14.721939640852042,14.143677105746008,21.311613314594922,18.27717265352146,18.60166719465593,19.072900396769455,15.44313171311137,15.756289343412845
89,15.036549001181811,15.747227983528205,17.566248592534976,16.436630688791467,17.500591484334677,16.640350727093278,14.74289522081449,14.16583856248917,21.32928406098557,18.297163732281035,18.62007188640746,19.092160067377165,15.463695715582219,15.776536626197299
90,15.059220766169688,15.767791584018482,17.586721461174818,16.459216202322693,17.520158356370814,16.66261750092184,14.763850800776936,14.188000019232334,21.34695480737622,18.317154811040552,18.638476578158986,19.11141973798493,15.484259718053124,15.796783908981752
91,15.081892531157564,15.788355184508816,17.607194329814604,16.481801715853862,17.539725228407008,16.68488427475046,14.784806380739326,14.210161475975497,21.364625553766814,18.337145889800126,18.65688126991057,19.13067940859264,15.504823720523973,15.817031191766205
92,15.104564296145497,15.80891878499915,17.62766719845439,16.504387229385088,17.559292100443145,16.70715104857902,14.80576196070183,14.232322932718716,21.382296300157464,18.357136968559587,18.675285961662155,19.149939079200408,15.525387722994822,15.837278474550658
93,15.127236061133317,15.829482385489484,17.648140067094175,16.526972742916314,17.57885897247928,16.729417822407584,14.82671754066422,14.254484389461936,21.399967046548056,18.37712804731916,18.693690653413682,19.169198749808118,15.545951725465727,15.857525757335168
94,15.14990782612125,15.850045985979818,17.66861293573396,16.54955825644754,17.598425844515475,16.751684596236203,14.847673120626666,14.2766458462051,21.417637792938706,18.397119126078678,18.71209534516521,19.188458420415884,15.566515727936576,15.877773040119564
95,15.172579591109127,15.870609586470152,17.689085804373747,16.572143769978766,17.61799271655167,16.773951370064765,14.868628700589056,14.298807302948262,21.4353085393293,18.417110204838252,18.730500036916794,19.207718091023594,15.587079730407481,15.898020322904017
96,15.195251356097003,15.89117318696043,17.709558673013532,16.59472928350999,17.63755958858775,16.796218143893384,14.88958428055156,14.320968759691425,21.452979285719948,18.43710128359777,18.74890472866832,19.22697776163136,15.60764373287833,15.918267605688527
97,15.21792312108488,15.911736787450764,17.730031541653318,16.61731479704116,17.657126460623942,16.818484917721946,14.91053986051395,14.343130216434645,21.47065003211054,18.457092362357287,18.76730942041985,19.24623743223907,15.628207735349235,15.93851488847298
98,15.240594886072756,15.932300387941098,17.750504410293104,16.639900310572443,17.676693332660136,16.840751691550565,14.931495440476397,14.365291673177865,21.48832077850119,18.477083441116804,18.785714112171433,19.265497102846837,15.648771737820084,15.958762171257433
99,15.263266651060633,15.952863988431432,17.77097727893289,16.662485824103612,17.696260204696273,16.863018465379128,14.952451020438843,14.387453129921028,21.505991524891783,18.49707451987632,18.80411880392296,19.284756773454546,15.66933574029099,15.979009454041886
100,15.28593841604851,15.973427588921766,17.791450147572675,16.685071337634895,17.71582707673241,16.88528523920769,14.97340660040129,14.40961458666419,21.523662271282433,18.517065598635895,18.82252349567449,19.304016444062313,15.689899742761781,15.99925673682634
101,15.308610181036443,15.9939911894121,17.81192301621246,16.707656851166064,17.735393948768547,16.90755201303631,14.994362180363737,14.431776043407353,21.541333017673026,18.537056677395412,18.840928187426016,19.323276114670023,15.710463745232687,16.019504019610793
102,15.331281946024262,16.014554789902434,17.832395884852247,16.73024236469729,17.75496082080474,16.92981878686487,15.015317760326184,14.453937500150573,21.559003764063675,18.55704775615493,18.8593328791776,19.34253578527779,15.731027747703536,16.039751302395246
103,15.353953711012196,16.03511839039271,17.852868753492032,16.752827878228516,17.774527692840934,16.95208556069349,15.03627334028863,14.476098956893793,21.576674510454268,18.577038834914447,18.877737570929128,19.3617954558855,15.751591750174441,16.0599985851797
104,15.376625476000072,16.055681990883045,17.873341622131818,16.775413391759685,17.794094564877014,16.97435233452211,15.05722892025102,14.498260413636956,21.594345256844974,18.59702991367402,18.896142262680655,19.381055126493266,15.77215575264529,16.08024586796421
105,15.399297240987948,16.07624559137338,17.89381449077166,16.797998905290967,17.813661436913208,16.99661910835067,15.078184500213467,14.520421870380119,21.612016003235567,18.617020992433538,18.91454695443224,19.400314797100975,15.792719755116195,16.10049315074866
106,15.421969005975825,16.096809191863713,17.914287359411446,16.820584418822136,17.8332283089494,17.018885882179234,15.099140080175914,14.542583327123282,21.629686749626217,18.637012071193112,18.932951646183824,19.419574467708742,15.813283757587044,16.120740433533058
107,15.444640770963758,16.117372792354047,17.934760228051232,16.843169932353362,17.852795180985538,17.041152656007853,15.120095660138361,14.564744783866502,21.64735749601681,18.657003149952573,18.95135633793535,19.43883413831645,15.83384776005795,16.140987716317568
108,15.467312535951578,16.13793639284438,17.95523309669096,16.865755445884588,17.872362053021675,17.063419429836415,15.141051240100808,14.586906240609721,21.66502824240746,18.67699422871209,18.96976102968688,19.458093808924218,15.854411762528798,16.16123499910202
109,15.489984300939511,16.158499993334658,17.975705965330746,16.888340959415814,17.89192892505787,17.085686203665034,15.162006820063255,14.609067697352884,21.68269898879805,18.696985307471664,18.988165721438463,19.477353479531928,15.874975764999704,16.181482281886474
110,15.512656065927388,16.17906359382505,17.99617883397059,16.91092647294704,17.911495797094005,17.107952977493596,15.182962400025701,14.631229154096047,21.7003697351887,18.71697638623118,19.00657041318999,19.496613150139694,15.895539767470552,16.201729564670927
111,15.535327830915264,16.199627194315326,18.016651702610375,16.933511986478265,17.9310626691302,17.130219751322215,15.203917979988091,14.653390610839267,21.718040481579294,18.736967464990755,19.024975104941518,19.515872820747404,15.916103769941458,16.22197684745538
112,15.55799959590314,16.22019079480566,18.03712457125016,16.95609750000949,17.95062954116628,17.152486525150778,15.224873559950538,14.67555206758243,21.735711227969944,18.756958543750272,19.043379796693102,19.53513249135517,15.936667772412306,16.242224130239833
113,15.580671360891017,16.240754395295994,18.057597439889946,16.978683013540717,17.970196413202473,17.17475329897934,15.245829139912985,14.69771352432565,21.753381974360536,18.77694962250979,19.06178448844463,19.55439216196288,15.957231774883155,16.262471413024286
114,15.60334312587895,16.261317995786328,18.078070308529732,17.001268527071886,17.989763285238666,17.19702007280796,15.266784719875432,14.719874981068813,21.771052720751186,18.796940701269307,19.080189180196157,19.573651832570647,15.97779577735406,16.28271869580874
115,15.62601489086677,16.281881596276605,18.098543177169518,17.023854040603112,18.009330157274803,17.21928684663652,15.287740299837878,14.742036437811976,21.788723467141835,18.81693178002888,19.098593871947685,19.592911503178357,15.99835977982491,16.30296597859325
116,15.648686655854704,16.302445196766996,18.119016045809303,17.046439554134338,18.02889702931094,17.24155362046514,15.308695879800325,14.764197894555195,21.80639421353243,18.836922858788398,19.11699856369927,19.612171173786123,16.018923782295815,16.323213261377703
117,15.67135842084258,16.323008797257273,18.13948891444909,17.069025067665564,18.048463901347134,17.26382039429376,15.329651459762772,14.786359351298358,21.824064959923078,18.856913937547915,19.135403255450797,19.631430844393833,16.039487784766663,16.3434605441621
118,15.694030185830457,16.343572397747607,18.159961783088875,17.09161058119679,18.06803077338327,17.28608716812232,15.350607039725162,14.808520808041578,21.84173570631367,18.876905016307433,19.153807947202324,19.6506905150016,16.060051787237512,16.36370782694661
119,15.716701950818333,16.36413599823794,18.18043465172866,17.11419609472796,18.087597645419464,17.308353941950884,15.371562619687666,14.830682264784741,21.85940645270432,18.89689609506695,19.17221263895391,19.66995018560931,16.08061578970836,16.383955109731062
120,15.739373715806266,16.384699598728275,18.200907520368503,17.13678160825924,18.1071645174556,17.330620715779446,15.392518199650056,14.852843721527904,21.87707719909497,18.916887173826524,19.190617330705493,19.689209856217076,16.101179792179266,16.404202392515515
121,15.762045480794086,16.405263199218552,18.22138038900823,17.15936712179041,18.126731389491738,17.352887489608065,15.413473779612502,14.875005178271124,21.894747945485562,18.93687825258604,19.20902202245702,19.708469526824786,16.121743794650115,16.424449675299968
122,15.78471724578202,16.425826799708886,18.241853257648017,17.181952635321693,18.14629826152793,17.375154263436684,15.434429359574892,14.897166635014287,21.912418691876212,18.95686933134556,19.227426714208548,19.727729197432552,16.14230779712102,16.44469695808442
123,15.807389010769896,16.44639040019922,18.262326126287803,17.204538148852862,18.16586513356407,17.397421037265246,15.455384939537396,14.919328091757507,21.930089438266805,18.976860410105076,19.245831405960132,19.74698886804032,16.16287179959187,16.464944240868874
124,15.830060775757772,16.466954000689555,18.28279899492759,17.227123662384088,18.185432005600205,17.41968781109381,15.476340519499786,14.94148954850067,21.947760184657454,18.99685148886465,19.26423609771166,19.76624853864803,16.183435802062775,16.485191523653327
125,15.852732540745649,16.48751760117989,18.30327186356743,17.249709175915314,18.2049988776364,17.44195458492237,15.497296099462233,14.963651005243833,21.965430931048104,19.016842567624167,19.282640789463187,19.785508209255738,16.203999804533623,16.50543880643778
126,15.875404305733525,16.508081201670223,18.323744732207217,17.272294689446483,18.224565749672536,17.46422135875099,15.51825167942468,14.985812461987052,21.983101677438697,19.03683364638374,19.301045481214715,19.804767879863505,16.22456380700453,16.52568608922229
127,15.898076070721402,16.5286448021605,18.344217600847003,17.294880202977765,18.24413262170873,17.48648813257961,15.539207259387126,15.007973918730215,22.000772423829346,19.056824725143258,19.3194501729663,19.82402755047127,16.245127809475377,16.545933372006743
128,15.920747835709278,16.549208402650834,18.36469046948679,17.317465716508934,18.263699493744866,17.50875490640817,15.560162839349573,15.030135375473435,22.01844317021994,19.07681580390272,19.337854864717826,19.84328722107898,16.265691811946283,16.566180654791197
129,15.93555796323625,16.563259323362956,18.37817080257929,17.332808829409146,18.276295107407066,17.523997139188964,15.573770723556322,15.044289778863629,22.030003158199804,19.090680179838444,19.350821964961767,19.85705344193599,16.28039908906112,16.580235749948656
130,15.944331789936825,16.572309696221964,18.386282146283634,17.342591102200515,18.28353806866164,17.533845808206138,15.58173692024161,15.052296228597697,22.036871200484256,19.099840367683157,19.359613988668116,19.86660169733301,16.29060947144103,16.589536376653996
